workerid,A,B,percent,read_and_decide_time,quant,read_time_one,response
40,"""chulks""","""vulhor""",86,708,"""More than half""",681,true
40,"""shurry""","""preser""",57,1151,"""Few""",653,false
40,"""dorder""","""coggon""",13,796,"""More than half""",659,false
40,"""sporer""","""firtly""",87,1579,"""Many""",572,true
40,"""mecket""","""plumry""",51,975,"""Most""",1031,true
40,"""pobbit""","""spippy""",96,667,"""Many""",570,true
40,"""jallem""","""sildal""",85,543,"""Many""",672,true
40,"""jallem""","""sildal""",87,1354,"""Fewer than half""",670,false
40,"""gukbar""","""soarse""",75,924,"""Many""",655,true
40,"""hadder""","""ollidy""",43,921,"""Many""",514,false
40,"""bameta""","""unzast""",68,875,"""Fewer than half""",594,false
40,"""chevel""","""podden""",37,684,"""More than half""",832,false
40,"""awplor""","""fasees""",93,1074,"""Fewer than half""",811,false
40,"""chadop""","""shaple""",18,2582,"""Fewer than half""",733,true
40,"""puctor""","""recure""",81,688,"""Few""",640,false
40,"""chadop""","""shaple""",57,643,"""More than half""",591,true
40,"""pirter""","""secent""",9,1082,"""Most""",636,false
40,"""puctor""","""recure""",44,484,"""Many""",561,true
40,"""awplor""","""fasees""",20,1159,"""More than half""",530,false
40,"""tiklet""","""hullaw""",11,1505,"""Few""",675,true
40,"""schook""","""jabant""",95,531,"""Most""",566,true
40,"""pluset""","""stubad""",62,876,"""Few""",607,false
40,"""pluset""","""stubad""",30,715,"""Most""",637,false
40,"""schook""","""jabant""",90,1074,"""Few""",666,false
40,"""ingell""","""nalill""",44,705,"""Many""",537,false
40,"""ingell""","""nalill""",39,1228,"""Most""",518,false
40,"""spunge""","""wenple""",38,830,"""Few""",611,true
40,"""monter""","""melelt""",62,570,"""More than half""",636,true
40,"""werner""","""hurmer""",71,520,"""More than half""",506,true
40,"""mecket""","""plumry""",64,630,"""More than half""",669,true
40,"""cather""","""funder""",45,1274,"""Few""",723,false
40,"""pluset""","""stubad""",41,1743,"""More than half""",597,false
40,"""menner""","""nandow""",28,910,"""More than half""",621,false
40,"""padnet""","""fanely""",49,935,"""Most""",640,false
40,"""pobbit""","""spippy""",75,809,"""Fewer than half""",625,false
40,"""spunge""","""wenple""",7,702,"""Many""",595,false
40,"""mecket""","""plumry""",44,945,"""Many""",499,false
40,"""isbant""","""unairs""",65,743,"""Many""",502,true
40,"""mecket""","""plumry""",46,1678,"""Few""",732,false
40,"""mecket""","""plumry""",33,1391,"""Fewer than half""",652,true
40,"""chevel""","""podden""",32,1379,"""Few""",613,true
40,"""boddle""","""molill""",12,672,"""Most""",646,false
40,"""pengyl""","""sedest""",82,1053,"""Few""",617,false
40,"""awplor""","""fasees""",24,656,"""Most""",660,false
40,"""dorder""","""coggon""",16,631,"""Most""",473,false
40,"""bameta""","""unzast""",8,648,"""More than half""",607,false
40,"""pliper""","""sesare""",89,1112,"""Fewer than half""",621,false
40,"""shurry""","""preser""",41,918,"""Many""",555,true
40,"""hadder""","""ollidy""",15,910,"""Few""",587,true
40,"""pobbit""","""spippy""",6,593,"""Few""",537,true
40,"""coamin""","""mucond""",96,793,"""More than half""",725,true
40,"""pliper""","""sesare""",91,855,"""Few""",2285,false
40,"""strant""","""potind""",63,509,"""More than half""",646,true
40,"""pobbit""","""spippy""",26,618,"""Most""",623,false
40,"""middor""","""drooty""",69,652,"""Most""",540,true
40,"""puggle""","""entand""",65,851,"""Few""",610,false
40,"""middor""","""drooty""",12,728,"""Few""",636,true
40,"""padnet""","""fanely""",66,724,"""Fewer than half""",651,false
40,"""dorder""","""coggon""",47,1009,"""Many""",672,true
40,"""gukbar""","""soarse""",35,1699,"""Few""",545,true
40,"""cather""","""funder""",60,513,"""Many""",552,true
40,"""schook""","""jabant""",23,723,"""Fewer than half""",618,true
40,"""pengyl""","""sedest""",98,455,"""More than half""",689,true
40,"""ingell""","""nalill""",71,1845,"""Fewer than half""",675,false
40,"""kustle""","""reshix""",54,1102,"""Few""",785,false
40,"""umpond""","""marire""",2,629,"""Many""",606,false
40,"""birler""","""enciad""",31,694,"""Most""",708,false
40,"""jallem""","""sildal""",21,548,"""Most""",526,false
40,"""spunge""","""wenple""",54,566,"""More than half""",700,true
40,"""russer""","""huttle""",49,990,"""More than half""",661,false
40,"""ingell""","""nalill""",11,1019,"""Few""",877,true
40,"""devole""","""sholly""",35,703,"""Many""",814,false
40,"""birler""","""enciad""",24,581,"""More than half""",645,false
40,"""menner""","""nandow""",86,666,"""Fewer than half""",637,false
40,"""padnet""","""fanely""",44,889,"""Many""",698,false
40,"""menner""","""nandow""",46,862,"""Few""",498,false
40,"""russer""","""huttle""",29,658,"""Few""",601,true
40,"""raster""","""movell""",19,626,"""Few""",571,true
40,"""puctor""","""recure""",17,605,"""More than half""",672,false
40,"""tecker""","""biller""",19,1599,"""More than half""",553,false
40,"""chadop""","""shaple""",66,479,"""Most""",809,true
40,"""shamer""","""bloifs""",75,487,"""Most""",431,true
40,"""hadder""","""ollidy""",17,1373,"""Fewer than half""",1636,true
40,"""birler""","""enciad""",92,680,"""Fewer than half""",622,false
40,"""boddle""","""molill""",48,744,"""More than half""",597,false
40,"""gukbar""","""soarse""",22,493,"""Fewer than half""",615,true
40,"""cosutz""","""spover""",3,587,"""Few""",634,true
40,"""zetten""","""unfobs""",77,653,"""Few""",683,false
40,"""russer""","""huttle""",90,728,"""Fewer than half""",590,false
40,"""ancits""","""smeath""",10,1263,"""Fewer than half""",804,true
40,"""coppar""","""hunene""",44,681,"""More than half""",810,false
40,"""tecker""","""biller""",59,625,"""Fewer than half""",641,false
40,"""bemble""","""squank""",10,631,"""Most""",711,false
40,"""spunge""","""wenple""",29,1094,"""Fewer than half""",588,true
40,"""fleeve""","""scalfs""",19,646,"""Fewer than half""",650,true
40,"""zetten""","""unfobs""",61,601,"""More than half""",615,true
40,"""schook""","""jabant""",84,520,"""Many""",530,true
40,"""birler""","""enciad""",79,443,"""Many""",448,true
40,"""puctor""","""recure""",7,411,"""Most""",493,true
40,"""bemble""","""squank""",55,646,"""Few""",756,false
40,"""middor""","""drooty""",18,667,"""Many""",730,false
40,"""ancits""","""smeath""",29,804,"""Few""",621,true
40,"""werner""","""hurmer""",48,629,"""Fewer than half""",604,true
40,"""pliper""","""sesare""",1,1169,"""Most""",650,false
40,"""puggle""","""entand""",71,704,"""Many""",633,true
40,"""chulks""","""vulhor""",35,1218,"""Fewer than half""",690,false
40,"""padnet""","""fanely""",56,1502,"""Few""",557,false
40,"""beckel""","""racual""",92,498,"""Most""",640,true
40,"""shurry""","""preser""",28,774,"""Fewer than half""",593,true
40,"""beckel""","""racual""",72,619,"""More than half""",656,true
40,"""monter""","""melelt""",34,1090,"""Few""",577,true
40,"""werner""","""hurmer""",62,549,"""Most""",471,true
40,"""pluset""","""stubad""",57,838,"""Fewer than half""",683,false
40,"""kustle""","""reshix""",71,606,"""Most""",662,true
40,"""umpond""","""marire""",23,888,"""More than half""",724,false
40,"""awplor""","""fasees""",82,623,"""Few""",1177,true
40,"""coamin""","""mucond""",78,739,"""Many""",834,true
40,"""gukbar""","""soarse""",83,483,"""More than half""",642,true
40,"""cosutz""","""spover""",85,471,"""Most""",655,true
40,"""raster""","""movell""",27,645,"""Most""",586,false
40,"""tiklet""","""hullaw""",80,1798,"""Most""",655,true
40,"""russer""","""huttle""",96,725,"""Many""",522,true
40,"""chevel""","""podden""",62,799,"""Fewer than half""",531,false
40,"""boddle""","""molill""",69,611,"""Fewer than half""",679,false
40,"""jallem""","""sildal""",2,621,"""More than half""",693,false
40,"""sporer""","""firtly""",4,583,"""Most""",630,false
40,"""pirter""","""secent""",56,737,"""Fewer than half""",683,false
40,"""devole""","""sholly""",37,801,"""Most""",654,false
40,"""pengyl""","""sedest""",15,672,"""Fewer than half""",649,true
40,"""tiklet""","""hullaw""",92,490,"""More than half""",686,true
40,"""bemble""","""squank""",80,1897,"""Fewer than half""",725,false
40,"""coamin""","""mucond""",2,638,"""Fewer than half""",854,true
40,"""shrile""","""athoid""",75,526,"""Many""",745,true
40,"""shurry""","""preser""",79,506,"""Most""",822,true
40,"""russer""","""huttle""",35,646,"""Most""",1003,false
40,"""coppar""","""hunene""",76,667,"""Fewer than half""",1063,true
41,"""glerb""","""fizzda""",20,4004,"""All""",233,false
41,"""thonk""","""krangly""",82,1983,"""Some""",203,true
41,"""slarm""","""briddle""",11,780,"""None""",147,false
41,"""klong""","""nooty""",62,356,"""All""",175,false
41,"""dring""","""larfy""",28,340,"""None""",160,false
41,"""floom""","""plerful""",92,288,"""Some""",160,false
41,"""blek""","""orkital""",54,261,"""None""",104,false
41,"""tenk""","""glurgy""",8,256,"""All""",140,false
41,"""birler""","""enciad""",18,1524,"""Fewer than half""",180,false
41,"""kustle""","""reshix""",78,244,"""Most""",165,false
41,"""strant""","""potind""",70,244,"""Fewer than half""",143,false
41,"""padnet""","""fanely""",92,339,"""More than half""",148,false
41,"""devole""","""sholly""",18,1076,"""Most""",196,true
41,"""ingell""","""nalill""",6,1308,"""Most""",152,false
41,"""pluset""","""stubad""",12,1072,"""Fewer than half""",140,true
41,"""ancits""","""smeath""",32,637,"""Many""",176,false
41,"""tiklet""","""hullaw""",56,676,"""Many""",128,true
41,"""pirter""","""secent""",21,644,"""Many""",147,false
41,"""awplor""","""fasees""",65,1874,"""Many""",151,true
41,"""cosutz""","""spover""",79,528,"""Few""",132,true
41,"""cosutz""","""spover""",33,524,"""Many""",148,false
41,"""devole""","""sholly""",82,533,"""More than half""",135,true
41,"""clidge""","""hensly""",47,1377,"""Few""",167,true
41,"""dorder""","""coggon""",87,491,"""More than half""",159,true
41,"""fleeve""","""scalfs""",15,436,"""Few""",161,false
41,"""gukbar""","""soarse""",75,1653,"""Most""",129,true
41,"""monter""","""melelt""",5,1029,"""More than half""",128,false
41,"""bameta""","""unzast""",23,571,"""Many""",123,false
41,"""pluset""","""stubad""",21,808,"""Few""",116,true
41,"""shamer""","""bloifs""",85,517,"""Most""",156,true
41,"""sporer""","""firtly""",62,600,"""More than half""",148,true
41,"""menner""","""nandow""",49,932,"""Many""",155,false
41,"""shamer""","""bloifs""",83,692,"""Few""",188,false
41,"""chadop""","""shaple""",38,736,"""Few""",180,true
41,"""shamer""","""bloifs""",5,1012,"""Many""",124,true
41,"""coppar""","""hunene""",47,556,"""Fewer than half""",168,true
41,"""raster""","""movell""",92,428,"""Many""",175,true
41,"""padnet""","""fanely""",43,880,"""Fewer than half""",168,true
41,"""pobbit""","""spippy""",48,501,"""Fewer than half""",151,true
41,"""raster""","""movell""",71,676,"""Few""",160,false
41,"""cather""","""funder""",84,760,"""Many""",171,true
41,"""cosutz""","""spover""",98,572,"""Fewer than half""",155,false
41,"""spunge""","""wenple""",6,740,"""Few""",180,true
41,"""pliper""","""sesare""",75,528,"""More than half""",160,true
41,"""bameta""","""unzast""",41,663,"""Most""",156,false
41,"""tecker""","""biller""",15,584,"""Fewer than half""",163,true
41,"""zetten""","""unfobs""",23,620,"""More than half""",179,true
41,"""puggle""","""entand""",19,1120,"""Many""",136,false
41,"""beckel""","""racual""",24,1067,"""Few""",134,false
41,"""chadop""","""shaple""",53,688,"""Most""",128,true
41,"""hadder""","""ollidy""",6,652,"""More than half""",137,false
41,"""hadder""","""ollidy""",58,715,"""Most""",124,true
41,"""tiklet""","""hullaw""",16,855,"""More than half""",115,false
41,"""menner""","""nandow""",78,692,"""More than half""",111,true
41,"""pengyl""","""sedest""",79,496,"""Many""",172,true
41,"""awplor""","""fasees""",1,712,"""Most""",164,false
41,"""schook""","""jabant""",7,684,"""More than half""",141,false
41,"""pobbit""","""spippy""",84,716,"""Few""",156,false
41,"""gukbar""","""soarse""",21,1063,"""More than half""",173,false
41,"""werner""","""hurmer""",11,529,"""More than half""",152,false
41,"""cather""","""funder""",72,504,"""More than half""",112,true
41,"""pliper""","""sesare""",88,640,"""Many""",136,true
41,"""chevel""","""podden""",37,748,"""Fewer than half""",116,true
41,"""chulks""","""vulhor""",19,548,"""Few""",116,true
41,"""chulks""","""vulhor""",74,657,"""Fewer than half""",128,false
41,"""kustle""","""reshix""",12,1537,"""More than half""",108,true
41,"""pirter""","""secent""",45,640,"""Most""",131,false
41,"""devole""","""sholly""",29,580,"""Many""",128,false
41,"""birler""","""enciad""",12,576,"""Many""",112,false
41,"""chevel""","""podden""",13,548,"""Most""",108,false
41,"""coamin""","""mucond""",36,593,"""More than half""",96,false
41,"""bemble""","""squank""",10,704,"""Few""",112,true
41,"""gukbar""","""soarse""",69,588,"""Many""",144,true
41,"""chadop""","""shaple""",75,540,"""Many""",140,true
41,"""ingell""","""nalill""",95,557,"""Many""",192,true
41,"""strant""","""potind""",83,572,"""Few""",140,false
41,"""spunge""","""wenple""",48,676,"""More than half""",132,false
41,"""strant""","""potind""",66,443,"""Most""",152,true
41,"""coppar""","""hunene""",36,623,"""Many""",184,false
41,"""beckel""","""racual""",54,552,"""Many""",143,false
41,"""shurry""","""preser""",76,588,"""Fewer than half""",180,false
41,"""bameta""","""unzast""",35,648,"""Few""",175,true
41,"""umpond""","""marire""",28,572,"""Most""",191,false
41,"""strant""","""potind""",15,909,"""More than half""",180,false
41,"""puggle""","""entand""",24,725,"""More than half""",173,false
41,"""tiklet""","""hullaw""",55,895,"""Fewer than half""",180,true
41,"""dorder""","""coggon""",40,815,"""Fewer than half""",169,true
41,"""middor""","""drooty""",54,728,"""Most""",140,true
41,"""pluset""","""stubad""",88,540,"""More than half""",143,true
41,"""clidge""","""hensly""",83,567,"""Most""",168,true
41,"""coamin""","""mucond""",45,765,"""Many""",151,false
41,"""pengyl""","""sedest""",95,884,"""Most""",192,true
41,"""zetten""","""unfobs""",21,605,"""Many""",192,false
41,"""pliper""","""sesare""",27,851,"""Fewer than half""",173,true
41,"""shurry""","""preser""",36,592,"""Many""",163,false
41,"""fleeve""","""scalfs""",39,769,"""More than half""",147,false
41,"""russer""","""huttle""",47,696,"""Most""",137,false
41,"""chadop""","""shaple""",52,739,"""Fewer than half""",108,false
41,"""padnet""","""fanely""",45,876,"""Many""",123,false
41,"""boddle""","""molill""",48,568,"""Most""",104,false
41,"""isbant""","""unairs""",31,824,"""Most""",116,false
41,"""raster""","""movell""",17,724,"""Fewer than half""",103,true
41,"""middor""","""drooty""",75,825,"""Fewer than half""",120,false
41,"""ancits""","""smeath""",1,812,"""More than half""",139,true
41,"""dorder""","""coggon""",39,815,"""Most""",139,false
41,"""awplor""","""fasees""",20,884,"""Fewer than half""",107,false
41,"""mecket""","""plumry""",69,1071,"""Fewer than half""",116,false
41,"""puctor""","""recure""",24,715,"""Many""",131,false
41,"""schook""","""jabant""",71,772,"""Most""",128,true
41,"""shrile""","""athoid""",59,930,"""Many""",120,true
41,"""bemble""","""squank""",36,646,"""Fewer than half""",104,true
41,"""pobbit""","""spippy""",77,516,"""Many""",116,true
41,"""pluset""","""stubad""",88,519,"""Many""",117,true
41,"""mecket""","""plumry""",84,697,"""Few""",116,false
41,"""sporer""","""firtly""",4,1041,"""Fewer than half""",87,true
41,"""jallem""","""sildal""",98,724,"""Few""",91,false
41,"""dorder""","""coggon""",62,656,"""Few""",79,false
41,"""hadder""","""ollidy""",62,745,"""Fewer than half""",92,false
41,"""puctor""","""recure""",86,1440,"""More than half""",96,false
41,"""russer""","""huttle""",90,572,"""More than half""",112,true
41,"""middor""","""drooty""",4,580,"""More than half""",104,false
41,"""ingell""","""nalill""",8,509,"""Fewer than half""",162,true
41,"""chulks""","""vulhor""",24,528,"""Many""",115,false
41,"""chevel""","""podden""",88,640,"""Few""",108,false
41,"""umpond""","""marire""",69,576,"""Few""",103,false
41,"""bameta""","""unzast""",73,756,"""More than half""",103,true
41,"""pengyl""","""sedest""",66,836,"""Fewer than half""",129,false
41,"""schook""","""jabant""",61,744,"""Few""",101,false
41,"""dorder""","""coggon""",99,600,"""Many""",80,true
41,"""cosutz""","""spover""",79,724,"""Most""",120,true
41,"""bemble""","""squank""",82,540,"""Many""",115,true
